symbol,period,period_type,fii_pct,dii_pct,promoter_pct,public_pct,shareholders,sector
BEL,Sep 2023,SEP 2023,17.1900,24.1900,51.1400,7.4900,974782.0000,Capital Goods
BEL,Sep 2024,SEP 2024,17.2700,20.2200,51.1400,11.3700,2772002.0000,Capital Goods
BEL,Sep 2025,SEP 2025,18.1400,20.8800,51.1400,9.8400,2498588.0000,Capital Goods
BELRISE,Dec 2025,DEC 2025,8.9000,9.2700,66.4600,15.3700,214976.0000,Automobile and Auto Components
BELRISE,Jul 2026,JUL 2026,12.0900,13.1200,61.1400,13.6300,221048.0000,Automobile and Auto Components
BELRISE,Jun 2025,JUN 2025,6.7800,7.1200,73.0100,13.0800,223147.0000,Automobile and Auto Components
BELRISE,Jun 2026,JUN 2026,9.4000,10.0000,66.4600,14.1400,215956.0000,Automobile and Auto Components
BELRISE,Mar 2026,MAR 2026,8.8600,10.1600,66.4600,14.5100,201261.0000,Automobile and Auto Components
BELRISE,Sep 2025,SEP 2025,7.6700,4.0000,73.0100,15.3200,214067.0000,Automobile and Auto Components
BEML,Dec 2023,DEC 2023,9.1200,18.9700,54.0300,17.8700,99586.0000,Capital Goods
BEML,Dec 2024,DEC 2024,7.4100,18.1000,54.0300,20.4500,185005.0000,Capital Goods
BEML,Dec 2025,DEC 2025,5.5100,18.3900,54.0300,22.0800,198478.0000,Capital Goods
BEML,Jun 2024,JUN 2024,6.7600,20.1400,54.0300,19.0800,152698.0000,Capital Goods
BEML,Jun 2025,JUN 2025,5.6700,18.8000,54.0300,21.5100,195176.0000,Capital Goods
BEML,Jun 2026,JUN 2026,5.4800,19.4000,54.0300,21.1000,197269.0000,Capital Goods
BEML,Mar 2017,MAR 2017,7.7800,22.9000,54.0300,15.2900,55398.0000,Capital Goods
BEML,Mar 2018,MAR 2018,3.9900,24.2700,54.0300,17.7100,66476.0000,Capital Goods
BEML,Mar 2019,MAR 2019,3.7100,25.3100,54.0300,16.9500,70498.0000,Capital Goods
BEML,Mar 2020,MAR 2020,2.4100,26.3500,54.0300,17.2100,74869.0000,Capital Goods
BEML,Mar 2021,MAR 2021,1.3600,21.2900,54.0300,23.3200,100992.0000,Capital Goods
BEML,Mar 2022,MAR 2022,6.1500,19.0800,54.0300,20.7500,88267.0000,Capital Goods
BEML,Mar 2023,MAR 2023,5.4400,19.7200,54.0300,20.7900,94767.0000,Capital Goods
BEML,Mar 2024,MAR 2024,9.9100,17.7900,54.0300,18.2800,121001.0000,Capital Goods
BEML,Mar 2025,MAR 2025,7.2600,18.6900,54.0300,20.0000,192797.0000,Capital Goods
BEML,Mar 2026,MAR 2026,5.5900,18.7100,54.0300,21.6800,200609.0000,Capital Goods
BEML,Sep 2023,SEP 2023,6.7900,19.0300,54.0300,20.1600,101576.0000,Capital Goods
BEML,Sep 2024,SEP 2024,5.6600,18.5100,54.0300,21.7900,191604.0000,Capital Goods
BEML,Sep 2025,SEP 2025,5.8200,18.5400,54.0300,21.6200,193304.0000,Capital Goods
BERGEPAINT,Dec 2023,DEC 2023,10.6800,4.6700,74.9900,9.6500,392656.0000,Consumer Durables
BERGEPAINT,Dec 2024,DEC 2024,5.9400,9.6000,74.9900,9.4700,392176.0000,Consumer Durables
BERGEPAINT,Dec 2025,DEC 2025,5.2500,11.0800,74.9800,8.6800,323008.0000,Consumer Durables
BERGEPAINT,Jun 2024,JUN 2024,7.5100,7.5700,74.9900,9.9300,424374.0000,Consumer Durables
BERGEPAINT,Jun 2025,JUN 2025,5.5900,10.4500,74.9900,8.9700,353795.0000,Consumer Durables
BERGEPAINT,Jun 2026,JUN 2026,4.8200,11.7800,74.9800,8.4000,312571.0000,Consumer Durables
BERGEPAINT,Mar 2017,MAR 2017,5.6600,8.4500,74.9900,10.9000,74326.0000,Consumer Durables
BERGEPAINT,Mar 2018,MAR 2018,5.8400,8.4100,74.9900,10.7700,73480.0000,Consumer Durables
BERGEPAINT,Mar 2019,MAR 2019,5.5500,8.2600,74.9800,11.2100,76921.0000,Consumer Durables
BERGEPAINT,Mar 2020,MAR 2020,7.7800,6.8300,74.9900,10.4000,118622.0000,Consumer Durables
BERGEPAINT,Mar 2021,MAR 2021,11.2400,4.0200,74.9800,9.7500,163936.0000,Consumer Durables
BERGEPAINT,Mar 2022,MAR 2022,11.2800,3.4100,74.9900,10.3200,353821.0000,Consumer Durables
BERGEPAINT,Mar 2023,MAR 2023,10.6400,3.4700,75.0000,10.9000,428448.0000,Consumer Durables
BERGEPAINT,Mar 2024,MAR 2024,10.6600,5.1700,74.9900,9.1700,371411.0000,Consumer Durables
BERGEPAINT,Mar 2025,MAR 2025,5.7500,10.1100,74.9900,9.1500,378309.0000,Consumer Durables
BERGEPAINT,Mar 2026,MAR 2026,4.6800,11.7100,74.9800,8.6300,326701.0000,Consumer Durables
BERGEPAINT,Sep 2023,SEP 2023,10.8900,4.0600,75.0000,10.0500,399714.0000,Consumer Durables
BERGEPAINT,Sep 2024,SEP 2024,6.9800,8.7700,74.9900,9.2400,373110.0000,Consumer Durables
BERGEPAINT,Sep 2025,SEP 2025,5.3500,10.7100,74.9900,8.9500,343496.0000,Consumer Durables
BHARATFORG,Dec 2023,DEC 2023,16.6000,27.7400,45.2600,10.2200,179683.0000,Automobile and Auto Components
BHARATFORG,Dec 2024,DEC 2024,17.8700,28.3500,44.0700,9.5500,207810.0000,Automobile and Auto Components
BHARATFORG,Dec 2025,DEC 2025,12.4000,34.0800,44.0700,9.2900,227160.0000,Automobile and Auto Components
BHARATFORG,Jun 2024,JUN 2024,17.0400,27.9600,45.2600,9.5800,182988.0000,Automobile and Auto Components
BHARATFORG,Jun 2025,JUN 2025,14.3700,31.2600,44.0700,10.1500,242732.0000,Automobile and Auto Components
BHARATFORG,Jun 2026,JUN 2026,15.0400,32.1800,44.0700,8.5400,232361.0000,Automobile and Auto Components
BHARATFORG,Mar 2016,MAR 2016,0.0000,32.5400,47.2400,20.2300,105825.0000,Automobile and Auto Components
BHARATFORG,Mar 2017,MAR 2017,15.1800,19.7700,46.2400,18.8200,103386.0000,Automobile and Auto Components
BHARATFORG,Mar 2018,MAR 2018,21.3600,12.7000,46.2400,19.6100,120548.0000,Automobile and Auto Components
BHARATFORG,Mar 2019,MAR 2019,19.2700,12.9300,46.2500,21.4100,142062.0000,Automobile and Auto Components
BHARATFORG,Mar 2020,MAR 2020,20.7100,15.7100,46.2500,17.1500,132757.0000,Automobile and Auto Components
BHARATFORG,Mar 2021,MAR 2021,24.9400,12.1700,46.2500,16.3600,144297.0000,Automobile and Auto Components
BHARATFORG,Mar 2022,MAR 2022,19.8000,23.5500,45.2500,11.2300,153718.0000,Automobile and Auto Components
BHARATFORG,Mar 2023,MAR 2023,16.1700,27.7000,45.2600,10.7000,162105.0000,Automobile and Auto Components
BHARATFORG,Mar 2024,MAR 2024,16.4800,28.0600,45.2600,10.0400,189104.0000,Automobile and Auto Components
BHARATFORG,Mar 2025,MAR 2025,16.0800,30.2000,44.0700,9.4900,214725.0000,Automobile and Auto Components
BHARATFORG,Mar 2026,MAR 2026,14.1500,32.6200,44.0700,9.0000,228156.0000,Automobile and Auto Components
BHARATFORG,Sep 2023,SEP 2023,16.2800,27.9500,45.2600,10.3500,169954.0000,Automobile and Auto Components
BHARATFORG,Sep 2024,SEP 2024,18.7200,26.3200,45.2600,9.5500,199721.0000,Automobile and Auto Components
BHARATFORG,Sep 2025,SEP 2025,13.6200,32.1100,44.0700,10.0500,249520.0000,Automobile and Auto Components
BHARTIARTL,Dec 2023,DEC 2023,22.6900,19.5100,54.5700,3.0700,677690.0000,Telecommunication
BHARTIARTL,Dec 2024,DEC 2024,24.2700,19.5200,53.1200,2.9100,836095.0000,Telecommunication
BHARTIARTL,Dec 2025,DEC 2025,28.7500,19.5400,48.8700,2.6500,852831.0000,Telecommunication
BHARTIARTL,Jun 2024,JUN 2024,24.6200,19.1300,53.1700,2.8900,762266.0000,Telecommunication
BHARTIARTL,Jun 2025,JUN 2025,26.7200,19.0900,51.2600,2.7400,828719.0000,Telecommunication
BHARTIARTL,Jun 2026,JUN 2026,26.4800,20.6400,50.0700,2.6400,924369.0000,Telecommunication
BHARTIARTL,Mar 2017,MAR 2017,15.2200,11.1500,67.1400,6.4600,212238.0000,Telecommunication
BHARTIARTL,Mar 2018,MAR 2018,18.4500,12.3800,67.1400,1.9900,193663.0000,Telecommunication
BHARTIARTL,Mar 2019,MAR 2019,17.6100,13.2500,67.1400,2.0000,186238.0000,Telecommunication
BHARTIARTL,Mar 2020,MAR 2020,20.2900,15.8300,58.9800,4.8700,230528.0000,Telecommunication
BHARTIARTL,Mar 2021,MAR 2021,18.5700,20.3500,55.8600,5.1600,713866.0000,Telecommunication
BHARTIARTL,Mar 2022,MAR 2022,19.3600,19.5000,55.9300,5.1600,767578.0000,Telecommunication
BHARTIARTL,Mar 2023,MAR 2023,20.9700,19.7800,55.0200,4.0500,758715.0000,Telecommunication
BHARTIARTL,Mar 2024,MAR 2024,24.3500,19.2000,53.4800,2.8000,694297.0000,Telecommunication
BHARTIARTL,Mar 2025,MAR 2025,25.4100,19.2300,52.4200,2.7500,833428.0000,Telecommunication
BHARTIARTL,Mar 2026,MAR 2026,27.7900,20.5300,48.8700,2.6300,901086.0000,Telecommunication
BHARTIARTL,Sep 2023,SEP 2023,21.8700,19.6900,54.7500,3.5300,685529.0000,Telecommunication
BHARTIARTL,Sep 2024,SEP 2024,25.0700,18.6900,53.1400,2.8900,784930.0000,Telecommunication
BHARTIARTL,Sep 2025,SEP 2025,27.4200,19.4000,50.2700,2.7200,848472.0000,Telecommunication
BHARTIHEXA,Dec 2024,DEC 2024,5.0200,9.2800,70.0000,15.7100,87449.0000,Telecommunication
BHARTIHEXA,Dec 2025,DEC 2025,3.9800,10.2800,70.0000,15.7300,91986.0000,Telecommunication
BHARTIHEXA,Jun 2024,JUN 2024,4.5400,9.1400,70.0000,16.3000,106437.0000,Telecommunication
BHARTIHEXA,Jun 2025,JUN 2025,4.3300,9.8100,70.0000,15.8600,96675.0000,Telecommunication
BHARTIHEXA,Jun 2026,JUN 2026,3.5800,10.6400,70.0000,15.7700,89330.0000,Telecommunication
BHARTIHEXA,Mar 2025,MAR 2025,4.3300,9.9700,70.0000,15.7100,85480.0000,Telecommunication
BHARTIHEXA,Mar 2026,MAR 2026,3.6900,10.6000,70.0000,15.7100,89246.0000,Telecommunication
BHARTIHEXA,Sep 2024,SEP 2024,5.0600,8.8800,70.0000,16.0500,100982.0000,Telecommunication
BHARTIHEXA,Sep 2025,SEP 2025,3.9400,10.2400,70.0000,15.8300,95145.0000,Telecommunication
BHEL,Dec 2023,DEC 2023,7.0400,17.5800,63.1700,12.2300,1265436.0000,Capital Goods
BHEL,Dec 2024,DEC 2024,7.9800,15.4900,63.1700,13.3600,2083026.0000,Capital Goods
BHEL,Dec 2025,DEC 2025,6.2800,19.7000,63.1700,10.8500,1791831.0000,Capital Goods
BHEL,Jun 2024,JUN 2024,9.1000,15.0300,63.1700,12.7100,1880851.0000,Capital Goods
BHEL,Jun 2025,JUN 2025,6.3600,18.4500,63.1700,12.0200,1983215.0000,Capital Goods
BHEL,Jun 2026,JUN 2026,9.5200,22.3500,58.1700,9.8800,1628020.0000,Capital Goods
BHEL,Mar 2017,MAR 2017,15.8900,16.4300,63.0600,4.6200,383371.0000,Capital Goods
BHEL,Mar 2018,MAR 2018,13.0400,18.5000,63.0600,5.4000,471048.0000,Capital Goods
BHEL,Mar 2019,MAR 2019,11.6800,18.5400,63.1700,6.6100,492165.0000,Capital Goods
BHEL,Mar 2020,MAR 2020,9.3600,17.8100,63.1700,9.6600,584236.0000,Capital Goods
BHEL,Mar 2021,MAR 2021,4.4700,12.4900,63.1700,19.8700,986752.0000,Capital Goods
BHEL,Mar 2022,MAR 2022,4.0000,12.6600,63.1700,20.1700,1281743.0000,Capital Goods
BHEL,Mar 2023,MAR 2023,8.5800,15.5000,63.1700,12.7600,1016936.0000,Capital Goods
BHEL,Mar 2024,MAR 2024,8.7600,15.9500,63.1700,12.1400,1499202.0000,Capital Goods
BHEL,Mar 2025,MAR 2025,7.1900,16.3400,63.1700,13.2900,2120567.0000,Capital Goods
BHEL,Mar 2026,MAR 2026,7.2300,23.9300,58.1700,10.6300,1755262.0000,Capital Goods
BHEL,Sep 2023,SEP 2023,7.2300,15.9900,63.1700,13.6200,1227658.0000,Capital Goods
BHEL,Sep 2024,SEP 2024,9.4800,14.6900,63.1700,12.6600,1995266.0000,Capital Goods
BHEL,Sep 2025,SEP 2025,6.2300,18.6200,63.1700,11.9800,1961664.0000,Capital Goods
BIKAJI,Dec 2023,DEC 2023,6.8900,13.9600,75.1800,3.9900,86930.0000,Fast Moving Consumer Goods
BIKAJI,Dec 2024,DEC 2024,7.7000,11.9600,74.9800,5.3800,142514.0000,Fast Moving Consumer Goods
BIKAJI,Dec 2025,DEC 2025,4.9200,16.6200,73.9200,4.5400,119954.0000,Fast Moving Consumer Goods
BIKAJI,Jun 2024,JUN 2024,7.5100,13.3200,75.1000,4.0600,92097.0000,Fast Moving Consumer Goods
BIKAJI,Jun 2025,JUN 2025,6.6400,13.3700,74.9200,5.0800,133515.0000,Fast Moving Consumer Goods
BIKAJI,Jun 2026,JUN 2026,4.6100,17.5100,73.8800,4.0100,111049.0000,Fast Moving Consumer Goods
BIKAJI,Mar 2023,MAR 2023,3.4500,10.5700,75.9700,10.0300,83142.0000,Fast Moving Consumer Goods
BIKAJI,Mar 2024,MAR 2024,7.6600,13.5100,75.1000,3.7200,85927.0000,Fast Moving Consumer Goods
BIKAJI,Mar 2025,MAR 2025,7.3300,12.2100,74.9200,5.5700,144000.0000,Fast Moving Consumer Goods
BIKAJI,Mar 2026,MAR 2026,4.6800,17.2800,73.8800,4.1500,114783.0000,Fast Moving Consumer Goods
BIKAJI,Sep 2023,SEP 2023,7.0200,13.5500,75.2100,4.2200,85411.0000,Fast Moving Consumer Goods
BIKAJI,Sep 2024,SEP 2024,7.4800,12.7800,74.9800,4.7600,109780.0000,Fast Moving Consumer Goods
BIKAJI,Sep 2025,SEP 2025,6.3400,14.7700,73.9200,4.9700,132115.0000,Fast Moving Consumer Goods
BIOCON,Dec 2023,DEC 2023,6.5500,14.5100,60.6400,17.9600,434339.0000,Healthcare
BIOCON,Dec 2024,DEC 2024,5.6600,15.3600,60.6400,18.1100,427705.0000,Healthcare
BIOCON,Dec 2025,DEC 2025,7.3900,21.6700,54.4500,16.3400,394279.0000,Healthcare
BIOCON,Jun 2024,JUN 2024,5.9000,14.2900,60.6400,18.9000,443513.0000,Healthcare
BIOCON,Jun 2025,JUN 2025,6.0400,22.8300,54.4500,16.5100,428131.0000,Healthcare
BIOCON,Jun 2026,JUN 2026,8.1400,23.3300,44.6800,23.7500,392833.0000,Healthcare
BIOCON,Mar 2017,MAR 2017,17.7100,3.7200,60.6800,16.1200,100761.0000,Healthcare
BIOCON,Mar 2018,MAR 2018,16.9900,3.9300,60.6700,16.9100,134488.0000,Healthcare
BIOCON,Mar 2019,MAR 2019,17.9000,4.3800,60.6700,15.6200,153793.0000,Healthcare
BIOCON,Mar 2020,MAR 2020,14.9800,7.3200,60.6700,15.8000,206996.0000,Healthcare
BIOCON,Mar 2021,MAR 2021,16.3000,7.1400,60.6700,14.9600,311349.0000,Healthcare
BIOCON,Mar 2022,MAR 2022,15.6200,8.3600,60.6400,14.7600,347911.0000,Healthcare
BIOCON,Mar 2023,MAR 2023,10.2000,11.8900,60.6400,16.7000,411086.0000,Healthcare
BIOCON,Mar 2024,MAR 2024,5.6300,13.6900,60.6400,19.7400,470261.0000,Healthcare
BIOCON,Mar 2025,MAR 2025,5.6700,15.7300,60.6400,17.7700,424297.0000,Healthcare
BIOCON,Mar 2026,MAR 2026,7.5200,24.0100,44.9100,23.4000,386593.0000,Healthcare
BIOCON,Sep 2023,SEP 2023,7.9700,14.0800,60.6400,16.9200,415046.0000,Healthcare
BIOCON,Sep 2024,SEP 2024,5.9300,14.4400,60.6400,18.7400,439503.0000,Healthcare
BIOCON,Sep 2025,SEP 2025,6.6100,22.0600,54.4500,16.7000,413191.0000,Healthcare
BLS,Dec 2023,DEC 2023,7.5600,0.8900,71.5200,19.9300,111240.0000,Consumer Services
BLS,Dec 2024,DEC 2024,10.9300,1.3600,70.3800,17.2700,170165.0000,Consumer Services
BLS,Dec 2025,DEC 2025,6.3700,2.9200,70.3900,20.2800,210222.0000,Consumer Services
BLS,Jun 2024,JUN 2024,7.4000,1.3500,71.5200,19.6800,151709.0000,Consumer Services
BLS,Jun 2025,JUN 2025,8.5400,2.8700,70.3900,18.1800,205127.0000,Consumer Services
BLS,Jun 2026,JUN 2026,4.1400,3.1000,70.3900,22.3300,223624.0000,Consumer Services
BLS,Mar 2017,MAR 2017,0.0100,0.0000,74.2400,25.7500,1062.0000,Consumer Services
BLS,Mar 2018,MAR 2018,4.5400,0.2800,74.2400,20.9400,22761.0000,Consumer Services
BLS,Mar 2019,MAR 2019,2.7700,0.0600,74.2400,22.9300,20571.0000,Consumer Services
BLS,Mar 2020,MAR 2020,3.1000,0.1100,74.2400,22.5500,17378.0000,Consumer Services
BLS,Mar 2021,MAR 2021,1.2200,0.0000,74.5900,24.0300,31997.0000,Consumer Services
BLS,Mar 2022,MAR 2022,1.3600,0.0000,74.5900,24.0100,41702.0000,Consumer Services
BLS,Mar 2023,MAR 2023,7.5700,0.0500,74.4100,17.9200,87068.0000,Consumer Services
BLS,Mar 2024,MAR 2024,7.6700,1.0500,71.5200,19.6500,144947.0000,Consumer Services
BLS,Mar 2025,MAR 2025,9.9400,2.2600,70.3800,17.3800,187493.0000,Consumer Services
BLS,Mar 2026,MAR 2026,6.1400,2.9900,70.3900,20.4200,218959.0000,Consumer Services
BLS,Sep 2023,SEP 2023,7.6600,0.0700,71.5200,20.4900,96119.0000,Consumer Services
BLS,Sep 2024,SEP 2024,8.9600,1.7100,70.3800,18.8700,173612.0000,Consumer Services
BLS,Sep 2025,SEP 2025,6.8200,2.9000,70.3900,19.8800,208792.0000,Consumer Services
BLUEDART,Dec 2023,DEC 2023,5.2900,11.7600,75.0000,7.9400,29294.0000,Services
BLUEDART,Dec 2024,DEC 2024,5.9800,12.4900,75.0000,6.5000,30925.0000,Services
BLUEDART,Dec 2025,DEC 2025,4.1400,13.6200,75.0000,7.2600,37308.0000,Services
BLUEDART,Jun 2024,JUN 2024,5.3700,12.6500,75.0000,6.9800,29994.0000,Services
BLUEDART,Jun 2025,JUN 2025,5.5300,13.0400,75.0000,6.4400,30906.0000,Services
BLUEDART,Jun 2026,JUN 2026,3.3500,14.4700,75.0000,7.1700,37650.0000,Services
BLUEDART,Mar 2017,MAR 2017,6.5100,6.6500,75.0000,11.8400,19308.0000,Services
BLUEDART,Mar 2018,MAR 2018,6.6800,5.9000,75.0000,12.4200,16787.0000,Services
BLUEDART,Mar 2019,MAR 2019,4.5000,5.2200,75.0000,15.2800,17042.0000,Services
BLUEDART,Mar 2020,MAR 2020,2.6800,10.8700,75.0000,11.4500,16867.0000,Services
BLUEDART,Mar 2021,MAR 2021,1.9700,11.3100,75.0000,11.7200,22222.0000,Services
BLUEDART,Mar 2022,MAR 2022,3.2500,9.5100,75.0000,12.2400,29768.0000,Services
BLUEDART,Mar 2023,MAR 2023,4.8500,9.8600,75.0000,10.2900,36656.0000,Services
BLUEDART,Mar 2024,MAR 2024,5.4000,11.7300,75.0000,7.8800,34031.0000,Services
BLUEDART,Mar 2025,MAR 2025,5.4600,13.0400,75.0000,6.4900,29904.0000,Services
BLUEDART,Mar 2026,MAR 2026,3.4200,14.5400,75.0000,7.0400,35375.0000,Services
BLUEDART,Sep 2023,SEP 2023,4.7300,11.7600,75.0000,8.5000,35019.0000,Services
BLUEDART,Sep 2024,SEP 2024,5.4600,12.9400,75.0000,6.6000,30301.0000,Services
BLUEDART,Sep 2025,SEP 2025,5.0400,13.1300,75.0000,6.8200,34123.0000,Services
BLUEJET,Dec 2023,DEC 2023,2.9300,3.7000,86.0000,7.3700,55589.0000,Healthcare
BLUEJET,Dec 2024,DEC 2024,1.1000,2.0200,86.0000,10.8700,43003.0000,Healthcare
BLUEJET,Dec 2025,DEC 2025,1.1400,4.6500,79.8100,14.4100,80187.0000,Healthcare
BLUEJET,Jul 2026,JUL 2026,0.6300,9.1100,73.1500,17.1100,78927.0000,Healthcare
BLUEJET,Jun 2024,JUN 2024,2.0200,2.1400,86.0000,9.8300,42882.0000,Healthcare
BLUEJET,Jun 2025,JUN 2025,1.9700,0.9500,86.0000,11.0800,70772.0000,Healthcare
BLUEJET,Jun 2026,JUN 2026,0.4000,4.6500,79.8100,15.1400,78917.0000,Healthcare
BLUEJET,Mar 2024,MAR 2024,2.0100,3.0400,86.0000,8.9700,48625.0000,Healthcare
BLUEJET,Mar 2025,MAR 2025,2.2800,1.3300,86.0000,10.3800,54581.0000,Healthcare
BLUEJET,Mar 2026,MAR 2026,0.8900,4.5100,79.8100,14.8000,79199.0000,Healthcare
BLUEJET,Sep 2024,SEP 2024,2.1800,1.7500,86.0000,10.0600,41933.0000,Healthcare
BLUEJET,Sep 2025,SEP 2025,1.8300,3.6300,79.8100,14.7400,80117.0000,Healthcare
BLUESTARCO,Dec 2023,DEC 2023,15.3800,24.8200,36.5000,23.2900,65465.0000,Consumer Durables
BLUESTARCO,Dec 2024,DEC 2024,18.4800,22.1900,36.4600,22.8600,106776.0000,Consumer Durables
BLUESTARCO,Dec 2025,DEC 2025,14.6600,26.7600,36.4800,22.0800,111215.0000,Consumer Durables
BLUESTARCO,Jun 2024,JUN 2024,17.0400,23.5600,36.5300,22.8500,83167.0000,Consumer Durables
BLUESTARCO,Jun 2025,JUN 2025,16.2100,23.3700,36.4800,23.9100,148932.0000,Consumer Durables
BLUESTARCO,Jun 2026,JUN 2026,12.7500,28.2400,36.4900,22.4900,120369.0000,Consumer Durables
BLUESTARCO,Mar 2017,MAR 2017,9.8700,20.6200,39.0700,30.4400,25553.0000,Consumer Durables
BLUESTARCO,Mar 2018,MAR 2018,7.8100,22.7700,38.8900,30.2800,39690.0000,Consumer Durables
BLUESTARCO,Mar 2019,MAR 2019,7.5200,23.1600,38.7600,30.5600,46488.0000,Consumer Durables
BLUESTARCO,Mar 2020,MAR 2020,8.8000,22.8400,38.7600,29.6000,51871.0000,Consumer Durables
BLUESTARCO,Mar 2021,MAR 2021,11.0800,21.5600,38.7600,28.5900,54876.0000,Consumer Durables
BLUESTARCO,Mar 2022,MAR 2022,11.8300,22.4400,38.7800,26.9600,56504.0000,Consumer Durables
BLUESTARCO,Mar 2023,MAR 2023,10.4500,25.1300,38.7900,25.6500,56940.0000,Consumer Durables
BLUESTARCO,Mar 2024,MAR 2024,15.9300,24.6900,36.5000,22.8900,72949.0000,Consumer Durables
BLUESTARCO,Mar 2025,MAR 2025,16.9400,23.1300,36.4700,23.4400,129555.0000,Consumer Durables
BLUESTARCO,Mar 2026,MAR 2026,13.8000,27.7800,36.4800,21.9200,111852.0000,Consumer Durables
BLUESTARCO,Sep 2023,SEP 2023,14.8900,25.2400,36.4900,23.3900,59444.0000,Consumer Durables
BLUESTARCO,Sep 2024,SEP 2024,18.0600,22.8400,36.4600,22.6300,94641.0000,Consumer Durables
BLUESTARCO,Sep 2025,SEP 2025,16.0500,25.3200,36.4800,22.1200,117734.0000,Consumer Durables
BOSCHLTD,Dec 2023,DEC 2023,3.6800,17.2800,70.5400,8.5000,65214.0000,Automobile and Auto Components
BOSCHLTD,Dec 2024,DEC 2024,6.1400,15.8700,70.5400,7.4500,65532.0000,Automobile and Auto Components
BOSCHLTD,Dec 2025,DEC 2025,7.3400,14.9000,70.5400,7.2200,65028.0000,Automobile and Auto Components
BOSCHLTD,Jun 2024,JUN 2024,5.9600,15.8000,70.5400,7.7100,65580.0000,Automobile and Auto Components
BOSCHLTD,Jun 2025,JUN 2025,6.1800,15.9800,70.5400,7.3100,67199.0000,Automobile and Auto Components
BOSCHLTD,Jun 2026,JUN 2026,7.1000,15.1700,70.5400,7.1900,65497.0000,Automobile and Auto Components
BOSCHLTD,Mar 2017,MAR 2017,7.3700,12.5700,70.4900,9.5800,56108.0000,Automobile and Auto Components
BOSCHLTD,Mar 2018,MAR 2018,6.8700,13.4300,70.4900,9.2100,67782.0000,Automobile and Auto Components
BOSCHLTD,Mar 2019,MAR 2019,7.5100,13.0300,70.5400,8.9200,73237.0000,Automobile and Auto Components
BOSCHLTD,Mar 2020,MAR 2020,7.5200,13.1100,70.5400,8.8300,73784.0000,Automobile and Auto Components
BOSCHLTD,Mar 2021,MAR 2021,4.3300,16.1900,70.5400,8.9400,81507.0000,Automobile and Auto Components
BOSCHLTD,Mar 2022,MAR 2022,3.5000,16.3700,70.5400,9.5900,98873.0000,Automobile and Auto Components
BOSCHLTD,Mar 2023,MAR 2023,3.7000,16.7800,70.5400,8.9900,79456.0000,Automobile and Auto Components
BOSCHLTD,Mar 2024,MAR 2024,4.1000,17.1900,70.5400,8.1500,65376.0000,Automobile and Auto Components
BOSCHLTD,Mar 2025,MAR 2025,6.0900,16.0000,70.5400,7.3600,68418.0000,Automobile and Auto Components
BOSCHLTD,Mar 2026,MAR 2026,7.2200,15.0500,70.5400,7.1800,66646.0000,Automobile and Auto Components
BOSCHLTD,Sep 2023,SEP 2023,3.5600,17.0400,70.5400,8.8600,76127.0000,Automobile and Auto Components
BOSCHLTD,Sep 2024,SEP 2024,6.1900,15.7800,70.5400,7.5000,65133.0000,Automobile and Auto Components
BOSCHLTD,Sep 2025,SEP 2025,7.1300,15.0800,70.5400,7.2500,65227.0000,Automobile and Auto Components
BPCL,Dec 2023,DEC 2023,14.2100,22.1300,52.9800,9.4400,749213.0000,Oil Gas & Consumable Fuels
BPCL,Dec 2024,DEC 2024,14.7100,22.2700,52.9800,9.0900,1124533.0000,Oil Gas & Consumable Fuels
BPCL,Dec 2025,DEC 2025,18.4600,19.5600,52.9800,8.5800,987767.0000,Oil Gas & Consumable Fuels
BPCL,Jun 2024,JUN 2024,15.0400,21.3100,52.9800,9.7300,1039006.0000,Oil Gas & Consumable Fuels
BPCL,Jun 2025,JUN 2025,15.4500,22.1800,52.9800,8.4600,1107983.0000,Oil Gas & Consumable Fuels
BPCL,Jun 2026,JUN 2026,16.8400,21.0700,52.9800,8.2500,1050341.0000,Oil Gas & Consumable Fuels
BPCL,Mar 2017,MAR 2017,22.5300,6.7400,54.9300,14.9300,125579.0000,Oil Gas & Consumable Fuels
BPCL,Mar 2018,MAR 2018,19.8100,10.0300,54.3100,14.9900,156443.0000,Oil Gas & Consumable Fuels
BPCL,Mar 2019,MAR 2019,15.6400,15.3200,53.2900,14.8800,178718.0000,Oil Gas & Consumable Fuels
BPCL,Mar 2020,MAR 2020,12.2800,19.6100,52.9800,14.2700,223139.0000,Oil Gas & Consumable Fuels
BPCL,Mar 2021,MAR 2021,12.4200,23.3100,52.9800,8.4300,468377.0000,Oil Gas & Consumable Fuels
BPCL,Mar 2022,MAR 2022,13.6900,19.8500,52.9800,12.3100,930486.0000,Oil Gas & Consumable Fuels
BPCL,Mar 2023,MAR 2023,12.5700,22.5900,52.9800,10.6100,858136.0000,Oil Gas & Consumable Fuels
BPCL,Mar 2024,MAR 2024,16.7900,21.3000,52.9800,8.0000,723571.0000,Oil Gas & Consumable Fuels
BPCL,Mar 2025,MAR 2025,14.5800,22.2300,52.9800,9.2600,1193412.0000,Oil Gas & Consumable Fuels
BPCL,Mar 2026,MAR 2026,19.5700,18.5200,52.9800,8.4800,1033057.0000,Oil Gas & Consumable Fuels
BPCL,Sep 2023,SEP 2023,13.0100,22.5300,52.9800,10.2100,817339.0000,Oil Gas & Consumable Fuels
